,Unnamed: 0,Unnamed: 0.1,Unique Student Key,Sport,Season,Term,Unique Section Key by Term,Subject,Course Number,Credits,Grade,Grade Points,Living,Graduated,Home State
0,38,38,231428,E,OU,201210,30818,124,MPD,4,W,0.0,YY,N,MN
1,39,39,231428,E,OU,201210,26094,120,YHY,4,F,0.0,YY,N,MN
2,40,40,231428,E,OU,201210,33156,120,YMH,4,*F,0.0,YY,N,MN
3,41,41,231428,E,OU,201210,33170,124,HYX,4,*F,0.0,YY,N,MN
4,47,47,260372,E,OU,201210,32254,105,MAL,3,W,0.0,XX,Y,PA
5,48,48,261034,G,IN,201210,21280,102,HHA,4,W,0.0,XX,Y,PA
6,50,50,266980,L,WI,201210,18698,121,CMY,4,W,0.0,YY,Y,PA
7,51,51,266980,L,WI,201210,20090,102,MCL,3,F,0.0,YY,Y,PA
8,52,52,266980,L,WI,201210,19044,105,YCA,3,F,0.0,YY,Y,PA
9,69,81,381628,J,WI,201210,19140,3,YLM,3,W,0.0,YY,Y,PA
10,74,86,390742,E,OU,201210,27312,106,CCH,3,W,0.0,YY,N,PA
11,109,195,266980,L,WI,201210,18932,101,CHH,3,D-,0.7,YY,Y,PA
12,132,226,266980,L,WI,201210,19180,106,CYM,3,D,1.0,YY,Y,PA
13,141,239,390742,E,OU,201210,21568,25,YXC,4,D,1.0,YY,N,PA
14,142,240,390742,E,OU,201210,20014,102,CMH,4,D,1.0,YY,N,PA
15,169,292,141408478,E,OU,201210,30304,129,YAC,4,D+,1.3,XX,Y,OH
16,180,303,174064,G,IN,201210,24956,3,YLM,3,C-,1.7,XX,Y,MD
17,181,304,174064,G,IN,201210,31588,63,HHE,3,C-,1.7,XX,Y,MD
18,190,313,247410,V,IN,201210,29708,63,HMH,3,C-,1.7,XX,Y,MA
19,200,324,287888,P,IN,201210,26902,3,YLM,3,C-,1.7,YY,Y,CT
20,214,343,378940,E,OU,201210,33086,131,CCY,4,C-,1.7,YY,Y,NJ
21,218,347,390742,E,OU,201210,30132,102,MCL,3,C-,1.7,YY,N,PA
22,255,420,141306,E,OU,201210,19148,3,HCX,3,C,2.0,XX,Y,PA
23,261,426,174064,G,IN,201210,26900,63,HHC,3,C,2.0,XX,Y,MD
24,277,444,247410,V,IN,201210,31584,63,HMD,3,C,2.0,XX,Y,MA
25,278,445,247410,V,IN,201210,21098,111,HYY,3,C,2.0,XX,Y,MA
26,284,451,260372,E,OU,201210,30090,105,YMY,1,C,2.0,XX,Y,PA
27,285,452,260372,E,OU,201210,23704,105,MLM,3,C,2.0,XX,Y,PA
28,289,456,273682,P,IN,201210,18700,121,CMY,4,C,2.0,YY,Y,PA
29,290,457,273682,P,IN,201210,20100,102,MHY,3,C,2.0,YY,Y,PA
30,306,476,322894,W,WI,201210,21284,129,YMY,4,C,2.0,YY,Y,NJ
31,340,514,378940,E,OU,201210,19390,53,CYY,3,C,2.0,YY,Y,NJ
32,350,528,391108,E,OU,201210,32658,121,CCX,3,C,2.0,YY,Y,OH
33,351,529,391108,E,OU,201210,28568,48,CMP,3,C,2.0,YY,Y,OH
34,362,630,141400952,H,OU,201210,19126,3,YLY,3,C,2.0,YY,N,TX
35,367,635,141460630,U,OU,201210,19156,3,HYE,3,C,2.0,XX,Y,NJ
36,371,639,141461438,W,WI,201210,28882,87,MAL,4,C,2.0,YY,Y,NY
37,372,640,141461438,W,WI,201210,19132,3,YLM,3,C,2.0,YY,Y,NY
38,373,641,141461438,W,WI,201210,21132,48,YAE,3,C,2.0,YY,Y,NY
39,401,673,69390,A,IN,201210,32296,134,HCP,3,C+,2.3,XX,Y,PA
40,424,696,265654,U,OU,201210,20898,11,CCM,4,C+,2.3,YY,Y,NY
41,443,716,322894,W,WI,201210,21640,19,YMC,4,C+,2.3,YY,Y,NJ
42,459,734,351542,M,WI,201210,19556,56,YCC,4,C+,2.3,YY,Y,OH
43,460,735,351552,S,IN,201210,21146,48,YAE,3,C+,2.3,YY,Y,NY
44,461,736,351552,S,IN,201210,21854,20,YYY,3,C+,2.3,YY,Y,NY
45,464,745,356452,T,IN,201210,26870,63,YML,3,C+,2.3,YY,Y,NY
46,465,746,356452,T,IN,201210,19862,97,MCY,3,C+,2.3,YY,Y,NY
47,471,760,381628,J,WI,201210,32110,145,CCY,4,C+,2.3,YY,Y,PA
48,472,761,381628,J,WI,201210,26872,63,YML,3,C+,2.3,YY,Y,PA
49,473,762,381628,J,WI,201210,32656,15,CCX,3,C+,2.3,YY,Y,PA
50,489,838,141461438,W,WI,201210,32586,36,CHC,4,C+,2.3,YY,Y,NY
51,502,851,141518296,Z,OU,201210,28552,48,CMP,3,C+,2.3,YY,Y,UT
52,517,866,141306,E,OU,201210,33228,78,CAM,4,B-,2.7,XX,Y,PA
53,543,892,216600,K,IN,201210,33412,9,HXE,4,B-,2.7,XX,Y,PA
54,562,913,260372,E,OU,201210,19080,105,MAC,3,B-,2.7,XX,Y,PA
55,576,927,273682,P,IN,201210,31656,17,MPE,4,B-,2.7,YY,Y,PA
56,595,949,322894,W,WI,201210,33772,19,YHC,4,B-,2.7,YY,Y,NJ
57,606,961,351552,S,IN,201210,20862,3,YLY,3,B-,2.7,YY,Y,NY
58,612,967,356452,T,IN,201210,26902,3,YLM,3,B-,2.7,YY,Y,NY
59,621,981,378940,E,OU,201210,21886,9,CCY,4,B-,2.7,YY,Y,NJ
60,647,1101,141408478,E,OU,201210,22218,63,HHL,3,B-,2.7,XX,Y,OH
61,648,1102,141408478,E,OU,201210,22230,117,YEA,3,B-,2.7,XX,Y,OH
62,698,1155,134808,R,OU,201210,22228,117,YEY,3,B,3.0,XX,Y,NJ
63,699,1156,141306,E,OU,201210,19164,3,HMA,3,B,3.0,XX,Y,PA
64,700,1157,141306,E,OU,201210,22920,78,CYM,4,B,3.0,XX,Y,PA
65,708,1165,174064,G,IN,201210,33416,9,HXD,4,B,3.0,XX,Y,MD
66,714,1171,181436,T,IN,201210,20778,145,CCY,4,B,3.0,XX,Y,NJ
67,715,1172,181436,T,IN,201210,23698,111,HDX,3,B,3.0,XX,Y,NJ
68,732,1189,204128,E,OU,201210,30826,124,HLM,4,B,3.0,XX,Y,NJ
69,733,1190,204128,E,OU,201210,21232,36,YHC,4,B,3.0,XX,Y,NJ
70,742,1199,216600,K,IN,201210,22188,22,YMX,3,B,3.0,XX,Y,PA
71,761,1220,247410,V,IN,201210,32102,111,HXM,3,B,3.0,XX,Y,MA
72,762,1221,247410,V,IN,201210,33218,109,MAH,3,B,3.0,XX,Y,MA
73,780,1241,260372,E,OU,201210,19058,105,MYY,3,B,3.0,XX,Y,PA
74,781,1242,260372,E,OU,201210,18862,46,YEM,1,B,3.0,XX,Y,PA
75,784,1245,261034,G,IN,201210,23010,102,YEH,3,B,3.0,XX,Y,PA
76,787,1248,265654,U,OU,201210,27950,12,YYY,4,B,3.0,YY,Y,NY
77,788,1249,266980,L,WI,201210,18782,121,CMM,1,B,3.0,YY,Y,PA
78,812,1274,287888,P,IN,201210,32310,63,YML,3,B,3.0,YY,Y,CT
79,813,1275,287888,P,IN,201210,20718,129,YCX,4,B,3.0,YY,Y,CT
80,836,1299,322894,W,WI,201210,29402,120,YMD,4,B,3.0,YY,Y,NJ
81,871,1341,351542,M,WI,201210,28776,56,YPE,4,B,3.0,YY,Y,OH
82,905,1538,141375744,U,OU,201210,30614,12,YXX,4,B,3.0,XX,Y,CA
83,906,1539,141375744,U,OU,201210,33500,44,YXC,4,B,3.0,XX,Y,CA
84,920,1553,141400952,H,OU,201210,32934,64,HPD,4,B,3.0,YY,N,TX
85,928,1561,141408478,E,OU,201210,26900,63,HHC,3,B,3.0,XX,Y,OH
86,931,1564,141442330,P,IN,201210,32950,53,CMY,3,B,3.0,XX,Y,CA
87,995,1629,69390,A,IN,201210,32766,134,HLA,3,B+,3.3,XX,Y,PA
88,1036,1671,204128,E,OU,201210,33416,9,HXD,4,B+,3.3,XX,Y,NJ
89,1049,1684,216600,K,IN,201210,32962,145,YCH,4,B+,3.3,XX,Y,PA
90,1072,1710,260372,E,OU,201210,23786,44,YYY,2,B+,3.3,XX,Y,PA
91,1075,1713,261034,G,IN,201210,33238,78,CYM,4,B+,3.3,XX,Y,PA
92,1083,1721,265654,U,OU,201210,31852,44,CCA,4,B+,3.3,YY,Y,NY
93,1084,1722,265654,U,OU,201210,33156,120,YMH,4,B+,3.3,YY,Y,NY
94,1105,1743,287888,P,IN,201210,32076,134,YDE,3,B+,3.3,YY,Y,CT
95,1112,1750,305890,L,WI,201210,19182,106,CYM,3,B+,3.3,YY,Y,NY
96,1113,1751,305890,D,OU,201210,19182,106,CYM,3,B+,3.3,YY,Y,NY
97,1140,1784,351542,M,WI,201210,30920,56,YAM,4,B+,3.3,YY,Y,OH
98,1144,1788,352470,N,WI,201210,28774,56,YME,4,B+,3.3,YY,Y,ON
99,1162,1818,378940,E,OU,201210,33712,1,CCH,4,B+,3.3,YY,Y,NJ
100,1174,1833,391108,E,OU,201210,26126,124,YCC,4,B+,3.3,YY,Y,OH
101,1179,1963,141375744,U,OU,201210,32768,12,MPD,4,B+,3.3,XX,Y,CA
102,1183,1967,141376228,H,OU,201210,30912,53,CMD,3,B+,3.3,XX,Y,NJ
103,1184,1968,141376228,H,OU,201210,21608,25,HMH,3,B+,3.3,XX,Y,NJ
104,1199,1983,141400952,H,OU,201210,22920,78,CYM,4,B+,3.3,YY,N,TX
105,1207,1991,141442330,P,IN,201210,25304,53,CMM,1,B+,3.3,XX,Y,CA
106,1208,1992,141442330,P,IN,201210,27408,53,CCA,1,B+,3.3,XX,Y,CA
107,1209,1993,141442330,P,IN,201210,19916,102,CCL,3,B+,3.3,XX,Y,CA
108,1218,2002,141460630,U,OU,201210,27386,35,CCX,4,B+,3.3,XX,Y,NJ
109,1219,2003,141460630,U,OU,201210,33218,109,MAH,3,B+,3.3,XX,Y,NJ
110,1278,2066,134808,R,OU,201210,23600,22,MME,3,A-,3.7,XX,Y,NJ
111,1279,2067,141306,E,OU,201210,30912,53,CMD,3,A-,3.7,XX,Y,PA
112,1305,2093,181436,T,IN,201210,19844,63,HXA,2,A-,3.7,XX,Y,NJ
113,1306,2094,181436,T,IN,201210,32572,1,YMD,3,A-,3.7,XX,Y,NJ
114,1307,2095,181436,T,IN,201210,22228,117,YEY,3,A-,3.7,XX,Y,NJ
115,1389,2179,273682,P,IN,201210,19064,57,MYY,3,A-,3.7,YY,Y,PA
116,1390,2180,273682,P,IN,201210,18708,121,CMM,1,A-,3.7,YY,Y,PA
117,1427,2219,305890,L,WI,201210,21566,25,YXC,4,A-,3.7,YY,Y,NY
118,1428,2220,305890,L,WI,201210,30794,25,MCM,3,A-,3.7,YY,Y,NY
119,1429,2221,305890,D,OU,201210,18932,101,CHH,3,A-,3.7,YY,Y,NY
120,1430,2222,305890,D,OU,201210,21566,25,YXC,4,A-,3.7,YY,Y,NY
121,1431,2223,305890,D,OU,201210,30794,25,MCM,3,A-,3.7,YY,Y,NY
122,1432,2224,305890,L,WI,201210,18932,101,CHH,3,A-,3.7,YY,Y,NY
123,1448,2240,336194,J,WI,201210,19866,97,MCM,3,A-,3.7,YY,Y,PA
124,1449,2241,336194,J,WI,201210,32104,111,HHM,3,A-,3.7,YY,Y,PA
125,1450,2242,336194,J,WI,201210,21100,111,HDX,3,A-,3.7,YY,Y,PA
126,1472,2269,352470,N,WI,201210,27532,153,ACX,3,A-,3.7,YY,Y,ON
127,1473,2270,352470,N,WI,201210,19620,64,YAA,4,A-,3.7,YY,Y,ON
128,1474,2271,352470,N,WI,201210,19556,56,YCC,4,A-,3.7,YY,Y,ON
129,1475,2273,356452,T,IN,201210,32056,134,YDE,3,A-,3.7,YY,Y,NY
130,1476,2274,356452,T,IN,201210,26972,111,YYY,3,A-,3.7,YY,Y,NY
131,1484,2287,381628,J,WI,201210,32058,134,YDE,3,A-,3.7,YY,Y,PA
132,1500,2437,141375744,U,OU,201210,27372,44,MLH,4,A-,3.7,XX,Y,CA
133,1502,2439,141376228,H,OU,201210,25304,53,CMM,1,A-,3.7,XX,Y,NJ
134,1503,2440,141376228,H,OU,201210,21606,25,HXX,3,A-,3.7,XX,Y,NJ
135,1522,2459,141400952,H,OU,201210,19632,71,CYM,4,A-,3.7,YY,N,TX
136,1536,2473,141408478,E,OU,201210,33672,128,YDC,4,A-,3.7,XX,Y,OH
137,1543,2480,141442330,P,IN,201210,33514,56,HPL,4,A-,3.7,XX,Y,CA
138,1548,2485,141460630,U,OU,201210,19150,3,HYY,3,A-,3.7,XX,Y,NJ
139,1549,2486,141460630,U,OU,201210,33722,28,MLY,2,A-,3.7,XX,Y,NJ
140,1550,2487,141460630,U,OU,201210,29374,63,HMA,3,A-,3.7,XX,Y,NJ
141,1566,2504,141518296,Z,OU,201210,26972,111,YYY,3,A-,3.7,YY,Y,UT
142,1567,2505,141518296,Z,OU,201210,32076,134,YDE,3,A-,3.7,YY,Y,UT
143,1568,2506,141518296,Z,OU,201210,28356,22,CCL,1,A-,3.7,YY,Y,UT
144,1591,2535,69390,A,IN,201210,33164,120,MHH,4,A,4.0,XX,Y,PA
145,1592,2536,69390,A,IN,201210,30418,9,YYM,4,A,4.0,XX,Y,PA
146,1639,2583,134808,R,OU,201210,32304,22,HME,1,A,4.0,XX,Y,NJ
147,1681,2625,172358,W,WI,201210,23886,152,YPE,4,A,4.0,XX,Y,NJ
148,1682,2626,172358,W,WI,201210,23942,111,HMC,3,A,4.0,XX,Y,NJ
149,1683,2627,172358,W,WI,201210,30418,9,YYM,4,A,4.0,XX,Y,NJ
150,1684,2628,172358,W,WI,201210,22228,117,YEY,3,A,4.0,XX,Y,NJ
151,1685,2629,174064,G,IN,201210,24518,59,YCY,3,A,4.0,XX,Y,MD
152,1725,2669,204128,E,OU,201210,30418,9,YYM,4,A,4.0,XX,Y,NJ
153,1743,2687,216600,K,IN,201210,26554,145,HCC,4,A,4.0,XX,Y,PA
154,1785,2729,247410,V,IN,201210,30418,9,YYM,4,A,4.0,XX,Y,MA
155,1808,2753,261034,G,IN,201210,33220,109,MAH,3,A,4.0,XX,Y,PA
156,1809,2754,261034,G,IN,201210,33706,102,MCH,1,A,4.0,XX,Y,PA
157,1810,2755,261034,G,IN,201210,29710,63,HMD,3,A,4.0,XX,Y,PA
158,1821,2766,273682,P,IN,201210,33460,17,HME,3,A,4.0,YY,Y,PA
159,1847,2792,287888,P,IN,201210,26990,86,YCM,1,A,4.0,YY,Y,CT
160,1848,2793,287888,P,IN,201210,29448,86,HCC,2,A,4.0,YY,Y,CT
161,1866,2818,305890,L,WI,201210,33222,109,MAH,3,A,4.0,YY,Y,NY
162,1867,2819,305890,L,WI,201210,21564,25,YYX,2,A,4.0,YY,Y,NY
163,1868,2820,305890,D,OU,201210,33222,109,MAH,3,A,4.0,YY,Y,NY
164,1869,2821,305890,D,OU,201210,21564,25,YYX,2,A,4.0,YY,Y,NY
165,1913,2868,336194,J,WI,201210,19908,109,HCY,3,A,4.0,YY,Y,PA
166,1914,2869,336194,J,WI,201210,20432,111,HXM,3,A,4.0,YY,Y,PA
167,1927,2885,351552,S,IN,201210,32080,134,YDE,3,A,4.0,YY,Y,NY
168,1928,2886,351552,S,IN,201210,33164,120,MHH,4,A,4.0,YY,Y,NY
169,1929,2887,351552,S,IN,201210,28362,22,CCL,1,A,4.0,YY,Y,NY
170,1960,2935,390742,E,OU,201210,26990,86,YCM,1,A,4.0,YY,N,PA
171,1961,2936,391108,E,OU,201210,33766,15,CCD,1,A,4.0,YY,Y,OH
172,1962,2937,391108,E,OU,201210,32716,1,YPX,4,A,4.0,YY,Y,OH
173,1976,3128,141376228,H,OU,201210,33144,120,YHM,4,A,4.0,XX,Y,NJ
174,1977,3129,141376228,H,OU,201210,33886,25,MDY,2,A,4.0,XX,Y,NJ
175,1978,3130,141376228,H,OU,201210,33042,25,HMX,3,A,4.0,XX,Y,NJ
176,2041,3193,141461438,W,WI,201210,32070,134,YDE,3,A,4.0,YY,Y,NY
177,2076,3229,141518296,Z,OU,201210,20056,120,CCY,4,A,4.0,YY,Y,UT
178,2077,3230,141518296,Z,OU,201210,27386,35,CCX,4,A,4.0,YY,Y,UT
179,2097,3250,174064,G,OU,201140,93438,120,MHP,4,*P,0.0,XX,Y,MD
180,2107,3260,231428,E,IN,201140,92022,124,MPE,4,F,0.0,YY,N,MN
181,2112,3265,260372,E,IN,201140,89846,105,HEE,3,WP,0.0,XX,Y,PA
182,2113,3266,266980,L,WI,201140,79412,102,MCL,3,W,0.0,YY,Y,PA
183,2114,3267,266980,L,WI,201140,79412,102,MCL,3,W,0.0,YY,Y,PA
184,2118,3272,287888,P,OU,201140,91054,48,YAE,3,WP,0.0,YY,Y,CT
185,2137,3298,378940,E,IN,201140,79564,117,CYC,2,W,0.0,YY,Y,NJ
186,2163,3371,141518296,Z,IN,201140,81880,43,MEY,3,WP,0.0,YY,Y,UT
187,2164,3372,141518296,Z,IN,201140,80894,102,MCL,3,W,0.0,YY,Y,UT
188,2183,3399,174064,G,OU,201140,78684,3,YLM,3,D,1.0,XX,Y,MD
189,2186,3402,231428,E,IN,201140,79742,124,CCH,4,D,1.0,YY,N,MN
190,2188,3404,266980,L,WI,201140,79278,101,CHH,3,D,1.0,YY,Y,PA
191,2189,3405,266980,L,WI,201140,79278,101,CHH,3,D,1.0,YY,Y,PA
192,2196,3413,381628,J,WI,201140,91052,48,YAE,3,D,1.0,YY,Y,PA
193,2200,3417,390742,E,IN,201140,93008,48,CAL,3,D,1.0,YY,N,PA
194,2201,3418,390742,E,IN,201140,93338,120,CCH,4,D,1.0,YY,N,PA
195,2213,3443,141518296,Z,IN,201140,78676,3,YLY,3,D,1.0,YY,Y,UT
196,2226,3456,352470,N,WI,201140,90716,145,CCY,4,D+,1.3,YY,Y,ON
197,2227,3457,356452,T,OU,201140,79744,129,CCY,4,D+,1.3,YY,Y,NY
198,2231,3464,391108,E,IN,201140,87682,60,CCA,1,D+,1.3,YY,Y,OH
199,2260,3509,260372,E,IN,201140,79468,105,MHY,3,C-,1.7,XX,Y,PA
200,2262,3511,266980,L,WI,201140,78938,48,CCY,4,C-,1.7,YY,Y,PA
201,2263,3512,266980,L,WI,201140,78938,48,CCY,4,C-,1.7,YY,Y,PA
202,2268,3517,322894,W,WI,201140,79744,129,CCY,4,C-,1.7,YY,Y,NJ
203,2281,3533,378940,E,IN,201140,93702,12,CCY,4,C-,1.7,YY,Y,NJ
204,2287,3539,390742,E,IN,201140,86786,48,CCY,4,C-,1.7,YY,N,PA
205,2298,3570,141461438,W,WI,201140,78678,3,YLY,3,C-,1.7,YY,Y,NY
206,2319,3591,141306,E,IN,201140,78698,3,HMC,3,C,2.0,XX,Y,PA
207,2361,3634,260372,E,IN,201140,80658,106,YCM,3,C,2.0,XX,Y,PA
208,2397,3670,351542,M,WI,201140,79128,56,YML,4,C,2.0,YY,Y,OH
209,2399,3672,352470,N,WI,201140,79174,64,YAH,4,C,2.0,YY,Y,ON
210,2402,3675,356452,T,OU,201140,91052,48,YAE,3,C,2.0,YY,Y,NY
211,2403,3676,356452,T,OU,201140,78664,3,YLY,3,C,2.0,YY,Y,NY
212,2410,3685,381628,J,WI,201140,78666,3,YLY,3,C,2.0,YY,Y,PA
213,2411,3686,381628,J,WI,201140,86818,97,YCY,3,C,2.0,YY,Y,PA
214,2426,3743,141400952,H,IN,201140,92538,134,YDE,3,C,2.0,YY,N,TX
215,2429,3746,141408478,E,IN,201140,89318,63,HMH,3,C,2.0,XX,Y,OH
216,2430,3747,141408478,E,IN,201140,79168,63,HMD,3,C,2.0,XX,Y,OH
217,2435,3752,141460630,U,IN,201140,84638,3,HMA,3,C,2.0,XX,Y,NJ
218,2453,3771,141518296,Z,IN,201140,92276,43,CYD,3,C,2.0,YY,Y,UT
219,2472,3790,174064,G,OU,201140,89318,63,HMH,3,C+,2.3,XX,Y,MD
220,2482,3800,216600,K,OU,201140,84118,53,CYY,3,C+,2.3,XX,Y,PA
221,2489,3809,247410,V,OU,201140,90454,97,MCY,3,C+,2.3,XX,Y,MA
222,2495,3816,260372,E,IN,201140,78896,46,CDY,4,C+,2.3,XX,Y,PA
223,2497,3818,266980,L,WI,201140,93392,105,CYC,3,C+,2.3,YY,Y,PA
224,2498,3819,266980,L,WI,201140,93392,105,CYC,3,C+,2.3,YY,Y,PA
225,2499,3820,266980,L,WI,201140,87010,106,CCH,3,C+,2.3,YY,Y,PA
226,2500,3821,266980,L,WI,201140,87010,106,CCH,3,C+,2.3,YY,Y,PA
227,2531,3854,322894,W,WI,201140,83860,19,YYL,3,C+,2.3,YY,Y,NJ
228,2541,3868,352470,N,WI,201140,90216,60,CCM,3,C+,2.3,YY,Y,ON
229,2557,3890,391108,E,IN,201140,78932,48,CCY,4,C+,2.3,YY,Y,OH
230,2566,3942,141400952,H,IN,201140,81620,111,HDX,3,C+,2.3,YY,N,TX
231,2572,3948,141460630,U,IN,201140,89318,63,HMH,3,C+,2.3,XX,Y,NJ
232,2574,3950,141461438,W,WI,201140,79214,87,CYC,4,C+,2.3,YY,Y,NY
233,2613,3989,134808,R,IN,201140,93164,56,HDL,4,B-,2.7,XX,Y,NJ
234,2638,4014,204128,E,IN,201140,79266,97,MCY,3,B-,2.7,XX,Y,NJ
235,2639,4015,204128,E,IN,201140,90592,124,HED,4,B-,2.7,XX,Y,NJ
236,2647,4023,216600,K,OU,201140,82288,22,YME,3,B-,2.7,XX,Y,PA
237,2649,4025,231428,E,IN,201140,81492,120,CCY,4,B-,2.7,YY,N,MN
238,2668,4045,260372,E,IN,201140,79424,102,MHY,3,B-,2.7,XX,Y,PA
239,2729,4107,352470,N,WI,201140,87684,60,CCA,1,B-,2.7,YY,Y,ON
240,2744,4127,381628,J,WI,201140,90462,111,YYY,3,B-,2.7,YY,Y,PA
241,2836,4297,134808,R,IN,201140,89212,102,CYM,4,B,3.0,XX,Y,NJ
242,2837,4298,134808,R,IN,201140,89038,56,YDX,4,B,3.0,XX,Y,NJ
243,2867,4328,181436,T,OU,201140,86810,63,HHH,3,B,3.0,XX,Y,NJ
244,2886,4347,204128,E,IN,201140,90584,124,HLY,4,B,3.0,XX,Y,NJ
245,2894,4355,216600,K,OU,201140,91948,138,YYY,4,B,3.0,XX,Y,PA
246,2895,4356,216600,K,OU,201140,88524,22,YML,1,B,3.0,XX,Y,PA
247,2902,4363,231428,E,IN,201140,80440,15,CCX,3,B,3.0,YY,N,MN
248,2912,4373,247410,V,OU,201140,92546,134,YDE,3,B,3.0,XX,Y,MA
249,2913,4374,247410,V,OU,201140,90708,145,CCY,4,B,3.0,XX,Y,MA
250,2914,4375,247410,V,OU,201140,86848,63,YML,3,B,3.0,XX,Y,MA
251,2936,4398,260372,E,IN,201140,80646,105,CMY,1,B,3.0,XX,Y,PA
252,2967,4431,287888,P,OU,201140,78666,3,YLY,3,B,3.0,YY,Y,CT
253,2974,4438,305890,D,IN,201140,94060,105,YCA,3,B,3.0,YY,Y,NY
254,2975,4439,305890,L,WI,201140,94060,105,YCA,3,B,3.0,YY,Y,NY
255,2976,4440,305890,D,IN,201140,86872,82,YLC,1,B,3.0,YY,Y,NY
256,2977,4441,305890,L,WI,201140,86872,82,YLC,1,B,3.0,YY,Y,NY
257,2990,4454,336194,J,WI,201140,88690,111,HYM,3,B,3.0,YY,Y,PA
258,3006,4471,351542,M,WI,201140,92828,56,CLA,3,B,3.0,YY,Y,OH
259,3007,4472,351552,S,OU,201140,91716,22,CCY,3,B,3.0,YY,Y,NY
260,3015,4481,352470,N,WI,201140,93576,160,YMD,4,B,3.0,YY,Y,ON
261,3016,4485,356452,T,OU,201140,84118,53,CYY,3,B,3.0,YY,Y,NY
262,3017,4486,356452,T,OU,201140,81542,20,YYY,3,B,3.0,YY,Y,NY
263,3035,4514,378940,E,IN,201140,79814,152,CCY,4,B,3.0,YY,Y,NJ
264,3036,4515,378940,E,IN,201140,79588,120,CCY,4,B,3.0,YY,Y,NJ
265,3050,4534,390742,E,IN,201140,85694,86,CCY,3,B,3.0,YY,N,PA
266,3051,4535,390742,E,IN,201140,92684,22,CCY,3,B,3.0,YY,N,PA
267,3052,4536,391108,E,IN,201140,90216,60,CCM,3,B,3.0,YY,Y,OH
268,3053,4537,391108,E,IN,201140,93318,124,MHC,4,B,3.0,YY,Y,OH
269,3068,4695,141376228,H,IN,201140,81816,25,HMC,3,B,3.0,XX,Y,NJ
270,3069,4696,141376228,H,IN,201140,91836,25,HXP,3,B,3.0,XX,Y,NJ
271,3083,4710,141400952,H,IN,201140,79174,64,YAH,4,B,3.0,YY,N,TX
272,3084,4711,141400952,H,IN,201140,91760,111,HMC,3,B,3.0,YY,N,TX
273,3095,4722,141408478,E,IN,201140,91760,111,HMC,3,B,3.0,XX,Y,OH
274,3096,4723,141408478,E,IN,201140,79526,109,HCY,3,B,3.0,XX,Y,OH
275,3101,4728,141442330,P,OU,201140,79126,56,YMH,4,B,3.0,XX,Y,CA
276,3110,4737,141461438,W,WI,201140,83450,117,YEA,3,B,3.0,YY,Y,NY
277,3111,4738,141461438,W,WI,201140,86890,111,YYY,3,B,3.0,YY,Y,NY
278,3156,4787,69390,A,OU,201140,93516,9,YXE,3,B+,3.3,XX,Y,PA
279,3181,4812,134808,R,IN,201140,83782,22,MML,3,B+,3.3,XX,Y,NJ
280,3192,4823,172358,W,WI,201140,79528,109,HCY,3,B+,3.3,XX,Y,NJ
281,3199,4830,181436,T,OU,201140,91692,63,HMA,3,B+,3.3,XX,Y,NJ
282,3222,4853,216600,K,OU,201140,92820,117,YHC,3,B+,3.3,XX,Y,PA
283,3241,4874,250876,Q,IN,201140,79744,129,CCY,4,B+,3.3,YY,Y,PA
284,3261,4896,265654,U,IN,201140,81130,12,CYY,4,B+,3.3,YY,Y,NY
285,3262,4897,265654,U,IN,201140,79306,102,CYM,4,B+,3.3,YY,Y,NY
286,3263,4898,265654,U,IN,201140,88990,74,CCY,4,B+,3.3,YY,Y,NY
287,3264,4899,265654,U,IN,201140,85264,53,CMM,1,B+,3.3,YY,Y,NY
288,3291,4927,287888,P,OU,201140,79964,117,CXM,1,B+,3.3,YY,Y,CT
289,3314,4957,322894,W,WI,201140,81554,117,YEY,3,B+,3.3,YY,Y,NJ
290,3324,4967,336194,J,WI,201140,92528,134,YDE,3,B+,3.3,YY,Y,PA
291,3325,4968,336194,J,WI,201140,79268,97,MCY,3,B+,3.3,YY,Y,PA
292,3337,4986,351542,M,WI,201140,93520,11,YXE,3,B+,3.3,YY,Y,OH
293,3338,4987,351542,M,WI,201140,86818,97,YCY,3,B+,3.3,YY,Y,OH
294,3363,5175,141375744,U,IN,201140,93702,12,CCY,4,B+,3.3,XX,Y,CA
295,3364,5176,141375744,U,IN,201140,93694,12,MPD,4,B+,3.3,XX,Y,CA
296,3366,5178,141376228,H,IN,201140,81790,25,MCH,2,B+,3.3,XX,Y,NJ
297,3393,5205,141400952,H,IN,201140,91762,111,HXM,3,B+,3.3,YY,N,TX
298,3411,5223,141460630,U,IN,201140,90446,63,HMD,3,B+,3.3,XX,Y,NJ
299,3412,5224,141460630,U,IN,201140,86502,3,HYL,3,B+,3.3,XX,Y,NJ
300,3414,5226,141461438,W,WI,201140,81544,20,YYY,3,B+,3.3,YY,Y,NY
301,3449,5266,69390,A,OU,201140,93814,120,YPL,4,A-,3.7,XX,Y,PA
302,3474,5291,141306,E,IN,201140,93550,9,YXD,4,A-,3.7,XX,Y,PA
303,3475,5292,141306,E,IN,201140,78696,3,HYE,3,A-,3.7,XX,Y,PA
304,3496,5313,172358,W,WI,201140,79588,120,CCY,4,A-,3.7,XX,Y,NJ
305,3497,5314,174064,G,OU,201140,93550,9,YXD,4,A-,3.7,XX,Y,MD
